,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
771,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2024-01-11 13:06:10.000000,2022-02-14 20:43:06,145.0,,181.0,19.0,42.0,28.0,60.0,921.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,19,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,199.0,196.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,3.0,571.0,770.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,10380.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
772,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,233.0,30.0,38.0,43.0,21.0,865.0,An open source python library for scalable Bayesian optimisation.,13.0,19,False,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,2022-10-01 22:28:00.848,,3096.0,3096.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
773,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,143.0,14.0,24.0,64.0,69.0,859.0,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,103.0,102.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,337.0,337.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
774,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2024-06-27 07:32:19.000000,2024-06-27 07:26:43,298.0,,89.0,23.0,50.0,20.0,17.0,856.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,19,True,2024-06-18 06:17:13.000,0.2.17,23.0,evojax,conda-forge/evojax,,,['jax'],33.0,27.0,https://pypi.org/project/evojax,2024-06-18 06:17:13.000,6.0,1401.0,2359.0,https://anaconda.org/conda-forge/evojax,2024-06-18 11:07:15.191,32585.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
775,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2024-10-23 17:51:18.000000,2024-09-30 12:29:20,1251.0,1.0,126.0,30.0,1059.0,37.0,54.0,769.0,Machine learning framework for both deep learning and traditional algorithms.,40.0,19,True,2023-12-26 02:42:15.000,2.0.210,15.0,neoml,,,,,2.0,2.0,https://pypi.org/project/neoml,2023-12-26 02:42:15.000,,757.0,757.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
776,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2024-08-20 13:45:17.000000,2024-05-05 11:51:05,300.0,,115.0,21.0,27.0,3.0,87.0,741.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",13.0,19,True,2024-05-05 11:51:57.000,0.0.92,39.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2024-05-05 11:51:57.000,,11479.0,11479.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
777,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2024-07-16 19:49:29.000000,2020-04-25 18:37:42,198.0,,102.0,26.0,49.0,15.0,54.0,734.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,31.0,29.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,2.0,416.0,416.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
778,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2024-01-29 12:26:32.000000,2024-01-29 12:26:25,611.0,,87.0,26.0,4.0,39.0,42.0,695.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,12.0,19,True,2022-09-19 20:15:07.376,0.3.17,25.0,thundergbm,,,,,4.0,4.0,https://pypi.org/project/thundergbm,2022-09-19 20:15:07.376,,2006.0,2006.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
779,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2024-10-23 06:29:06.515000,2021-04-11 07:50:00,405.0,,29.0,18.0,42.0,6.0,18.0,592.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,19,False,2020-11-15 13:40:18.000,0.4.2,16.0,baikal,conda-forge/cython-blis,,,,15.0,14.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,504.0,46726.0,https://anaconda.org/conda-forge/cython-blis,2024-10-23 06:29:06.515,2357324.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
780,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,,97.0,15.0,53.0,13.0,16.0,571.0,A library of metrics for evaluating recommender systems.,20.0,19,False,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,61.0,61.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,4053.0,4053.0,,,,,,,,3.0,,8.0,,,,,,,,,,,,,,,,,,
781,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,138.0,55.0,72.0,18.0,71.0,528.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,19,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,23.0,23.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,406.0,406.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
782,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000,2024-07-19 18:49:00.000000,2024-07-19 16:10:42,70.0,,55.0,18.0,10.0,4.0,18.0,527.0,Topological Data Analysis for Python.,6.0,19,True,2024-07-19 18:49:00.000,1.1.1,6.0,scikit-tda,,,,['sklearn'],65.0,65.0,https://pypi.org/project/scikit-tda,2024-07-19 18:49:00.000,,1234.0,1234.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
783,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,32.0,16.0,148.0,40.0,66.0,471.0,A High Level API for Deep Learning in JAX.,18.0,19,False,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,,"['tensorflow', 'jax']",56.0,56.0,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,887.0,887.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
784,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2024-12-15 20:28:11.000000,2024-09-24 15:52:47,3054.0,2.0,64.0,12.0,272.0,11.0,112.0,444.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,25.0,19,True,2023-07-13 11:41:03.541,0.1.2,12.0,pykale,,,,['pytorch'],5.0,5.0,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,234.0,234.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
785,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2023-06-16 16:08:23.527000,2021-02-15 17:10:59,283.0,,73.0,25.0,48.0,18.0,19.0,415.0,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",14.0,19,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,,,['sklearn'],28.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,28.0,4704.0,5133.0,https://anaconda.org/conda-forge/skrebate,2023-06-16 16:08:23.527,35673.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
786,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2024-09-01 04:12:59.669000,2024-08-29 18:18:33,183.0,,38.0,9.0,32.0,17.0,20.0,412.0,A python package for animating plots build on matplotlib.,6.0,19,True,2024-08-29 18:26:55.000,0.4.3,11.0,animatplot,conda-forge/animatplot,,,,66.0,62.0,https://pypi.org/project/animatplot,2024-08-29 17:08:23.000,4.0,597.0,903.0,https://anaconda.org/conda-forge/animatplot,2024-09-01 04:12:59.669,15325.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
787,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2024-12-18 18:56:52.000000,2024-12-18 11:19:05,330.0,3.0,79.0,25.0,353.0,26.0,10.0,344.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,19,True,2024-04-26 21:27:16.000,0.46.0,31.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2024-04-26 21:27:16.000,,1695.0,1695.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
788,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2023-03-07 22:10:10.175000,2021-08-18 06:06:51,1404.0,,17.0,6.0,217.0,4.0,26.0,341.0,Camphr - NLP libary for creating pipeline components.,8.0,19,False,2023-03-07 22:10:10.175,0.8.9,49.0,camphr,,,,['spacy'],17.0,15.0,https://pypi.org/project/camphr,2023-03-07 22:10:10.175,2.0,1884.0,1884.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
789,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,54.0,11.0,60.0,17.0,41.0,334.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,19,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,44.0,40.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,4.0,213.0,213.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
790,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,37.0,18.0,6.0,19.0,21.0,315.0,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,28.0,19,False,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,,,['tensorflow'],3.0,,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,3.0,1837.0,1837.0,,,,,,,,3.0,,,google-deepmind/launchpad,,,,,,,,,,,,,,,,,
791,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,20.0,18.0,464.0,90.0,76.0,236.0,Functional tensors for probabilistic programming.,11.0,19,False,2023-08-31 18:37:22.000,0.4.6,12.0,funsor,,,,['pytorch'],86.0,76.0,https://pypi.org/project/funsor,2023-01-23 08:32:39.757,10.0,5850.0,5850.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
792,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,31.0,9.0,4.0,20.0,29.0,227.0,Yet another Python binding for fastText.,4.0,19,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,450.0,448.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,2.0,870.0,874.0,,,,,,,,3.0,,430.0,,,,,,,,,,,,,,,,,,
793,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,891.0,112.0,51.0,46.0,160.0,6309.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
794,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2024-12-18 07:50:44.000000,2024-12-18 07:50:39,715.0,12.0,439.0,39.0,870.0,149.0,119.0,3366.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,90.0,18,True,,,,,,,,['jax'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
795,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,417.0,106.0,83.0,67.0,48.0,2996.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,99.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8916.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
796,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2024-03-20 15:45:40.000000,2023-08-26 20:55:56,106.0,,237.0,60.0,106.0,27.0,56.0,2141.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,18,False,2021-05-21 00:29:47.000,0.2,3.0,pycls,,,,['pytorch'],,,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,1152.0,1152.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
797,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,457.0,80.0,36.0,83.0,68.0,1701.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,177.0,177.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
798,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2024-12-17 23:19:34.000000,2024-12-03 12:26:16,792.0,1.0,71.0,28.0,1016.0,127.0,65.0,1649.0,Version control for machine learning.,18.0,18,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,2021-01-25 21:51:16.000,1.0,170.0,170.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
799,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,255.0,52.0,13.0,20.0,13.0,1550.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,18,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,137.0,156.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1700.0,3.0,,,,,,,,,,,,,,,,,,,,
800,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,,109.0,55.0,34.0,22.0,13.0,1268.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,18,False,2017-08-21 00:53:25.000,0.5.1,34.0,xcessiv,,,,,4.0,3.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,278.0,278.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
801,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,93.0,33.0,72.0,31.0,30.0,1109.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,18,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],2.0,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,2.0,5611.0,5611.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
802,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2024-01-16 09:19:50.000000,2024-01-16 09:12:58,32.0,,85.0,13.0,35.0,3.0,25.0,822.0,Leave One Feature Out Importance.,6.0,18,True,2024-01-16 09:19:50.000,0.3.4,14.0,lofo-importance,,,,,39.0,35.0,https://pypi.org/project/lofo-importance,2024-01-16 09:19:50.000,4.0,4027.0,4027.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
803,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,175.0,33.0,15.0,19.0,22.0,781.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,18,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],16.0,16.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,,70.0,70.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
804,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336.0,,65.0,17.0,21.0,29.0,50.0,675.0,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,18,False,2020-06-12 20:05:15.000,0.3.9,26.0,nboost,,,,,5.0,5.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,570.0,570.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
805,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,71.0,13.0,10.0,26.0,41.0,571.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,18,False,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,54.0,54.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,914.0,914.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
806,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2024-06-08 12:12:57.000000,2024-02-21 14:09:04,30.0,,69.0,7.0,6.0,4.0,32.0,566.0,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,3.0,18,True,2024-02-21 14:38:09.000,0.2.7,10.0,shap-hypetune,,,,,22.0,20.0,https://pypi.org/project/shap-hypetune,2024-02-21 14:34:22.000,2.0,2387.0,2387.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
807,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2024-09-23 04:22:16.000000,2023-07-18 10:24:07,542.0,,36.0,14.0,226.0,15.0,40.0,499.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,18,False,2023-07-18 10:32:00.587,1.4.6,36.0,popmon,,,,"['pandas', 'spark']",2.0,,https://pypi.org/project/popmon,2023-07-18 10:32:00.587,2.0,12554.0,12558.0,,,,,,,,3.0,-2.0,249.0,,,,,,,,,,,,,,,,,,
808,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2024-01-10 20:36:33.000000,2021-11-25 23:08:43,204.0,,92.0,22.0,19.0,6.0,20.0,489.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,False,2021-11-25 23:19:05.000,1.1.1,42.0,caserecommender,,,,['sklearn'],15.0,15.0,https://pypi.org/project/caserecommender,2021-11-25 23:19:05.000,,1020.0,1020.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
809,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2024-04-15 06:19:14.000000,2024-04-15 06:19:14,282.0,,105.0,13.0,130.0,18.0,138.0,481.0,A Python library for dynamic classifier and ensemble selection.,17.0,18,True,2024-04-12 03:07:31.000,0.3.7,6.0,deslib,,,,['sklearn'],3.0,,https://pypi.org/project/deslib,2024-04-12 03:07:31.000,3.0,3809.0,3809.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
810,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2023-01-15 21:18:52.000,2024-09-18 17:05:04.000000,2023-01-13 21:57:34,832.0,,54.0,,,,,455.0,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",19.0,18,False,2024-09-18 17:05:04.000,0.12.2,50.0,sklearn-evaluation,,,,['sklearn'],3.0,,https://pypi.org/project/sklearn-evaluation,2024-09-18 17:05:04.000,3.0,4198.0,4198.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
811,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,85.0,20.0,248.0,10.0,23.0,427.0,A toolkit that streamlines and automates the generation of model cards.,22.0,18,False,2023-04-03 18:05:05.715,2.0.0,12.0,model-card-toolkit,,,,,1.0,,https://pypi.org/project/model-card-toolkit,2022-04-28 16:34:21.000,1.0,1967.0,1967.0,,,,,,,,3.0,,28.0,,,,,,,,,,,,,,,,,,
812,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2024-02-20 11:57:52.000000,2023-11-17 08:50:12,72.0,,60.0,8.0,12.0,11.0,18.0,408.0,TextAugment: Text Augmentation Library.,8.0,18,False,2023-11-16 20:54:10.000,2.0.0,9.0,textaugment,,,,,144.0,140.0,https://pypi.org/project/textaugment,2023-11-16 20:49:04.000,4.0,5069.0,5070.0,,,,,,,,3.0,,128.0,,,,,,,,,,,,,,,,,,
813,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2024-03-18 12:01:04.000000,2024-03-18 12:01:00,5152.0,,38.0,12.0,1.0,2.0,80.0,407.0,Deep Learning PyTorch.,1.0,18,True,2024-01-09 05:17:07.000,0.5.0,103.0,carefree-learn,,,,['pytorch'],8.0,8.0,https://pypi.org/project/carefree-learn,2024-01-09 05:17:07.000,,1727.0,1727.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
814,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,30.0,11.0,121.0,31.0,150.0,344.0,Open source production model management tool for data scientists.,6.0,18,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,,7.0,7.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,658.0,658.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
