,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,dnf_id,yay_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
713,Auto TS,AutoViML/Auto_TS,,time-series-data,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000000,2021-12-07 02:37:46.000000,2021-12-07 02:36:42.000000,65,10.0,49.0,346.0,242.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",6.0,19,True,2021-12-06 01:45:13.000000,0.0.44,23.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2021-12-07 02:37:46.000000,,2634.0,2634.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
714,textpipe,textpipe/textpipe,,nlp,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53.000000,22,24.0,25.0,293.0,371.0,Textpipe: clean and extract metadata from text.,28.0,19,False,2021-01-25 14:05:21.000000,0.12.2,39.0,textpipe,,,,,9.0,8.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000000,1.0,1812.0,1812.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
715,chefboost,serengil/chefboost,,ml-frameworks,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000000,2021-12-05 09:28:47.000000,2021-11-03 06:31:33.000000,77,2.0,15.0,287.0,327.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",5.0,19,False,2021-06-28 19:23:52.000000,0.0.13,13.0,chefboost,,,,,17.0,17.0,https://pypi.org/project/chefboost,2021-06-28 19:23:52.000000,,619.0,619.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
716,pandas-ml,pandas-ml/pandas-ml,,others,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55.000000,60,24.0,17.0,280.0,153.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,19,False,2019-03-05 01:36:12.000000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",20.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000000,20.0,3430.0,3430.0,,,,,,,,3.0,,5.0,,,,,,,,,,,,,,,,,,,
717,sk-dist,Ibotta/sk-dist,,distributed-ml,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07.000000,47,7.0,10.0,270.0,58.0,Distributed scikit-learn meta-estimators in PySpark.,7.0,19,False,2020-05-14 22:20:14.000000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",10.0,8.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000000,2.0,58084.0,58084.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
718,ivis,beringresearch/ivis,,data-viz,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000000,2021-11-08 17:08:45.000000,2021-11-08 17:08:42.000000,26,3.0,50.0,253.0,611.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,False,2021-10-17 09:48:21.000000,2.06,32.0,ivis,,,,['tensorflow'],19.0,19.0,https://pypi.org/project/ivis,2021-10-17 09:46:36.000000,0.0,889.0,889.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
719,model-card-toolkit,tensorflow/model-card-toolkit,,interpretability,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000000,2021-12-10 22:18:21.000000,2021-12-10 22:18:17.000000,41,15.0,2.0,241.0,176.0,a tool that leverages rich metadata and lineage information in MLMD to build a model card.,11.0,19,False,2021-09-02 22:08:38.000000,1.1.0,6.0,model-card-toolkit,,,,,5.0,5.0,https://pypi.org/project/model-card-toolkit,2021-09-02 22:06:45.000000,,299.0,299.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
720,fairness-indicators,tensorflow/fairness-indicators,,interpretability,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000000,2021-12-03 20:30:47.000000,2021-12-03 19:26:37.000000,68,12.0,8.0,240.0,279.0,Tensorflow's Fairness Evaluation and Visualization Toolkit.,25.0,19,False,2021-12-03 20:30:47.000000,0.36.0,22.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2021-12-03 20:30:47.000000,,863.0,863.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
721,gokart,m3dev/gokart,,ml-experiments,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000000,2021-11-16 10:27:07.000000,2021-11-16 10:27:07.000000,38,14.0,51.0,227.0,449.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",29.0,19,False,2021-10-15 10:18:50.000000,1.0.6,61.0,gokart,,,,,2.0,,https://pypi.org/project/gokart,2020-02-25 06:01:19.000000,2.0,677.0,677.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
722,skift,shaypal5/skift,,nlp,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000000,2021-12-13 07:34:53.000000,2021-12-13 07:27:35.000000,22,2.0,9.0,224.0,131.0,scikit-learn wrappers for Python fastText.,8.0,19,False,2021-12-13 07:35:28.000000,0.0.21,16.0,skift,,,,['sklearn'],10.0,10.0,https://pypi.org/project/skift,2021-12-13 07:34:53.000000,,612.0,612.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
723,pymap3d,geospace-code/pymap3d,,geospatial-data,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000000,2021-11-28 17:12:07.000000,2021-11-28 17:12:04.000000,61,2.0,30.0,222.0,,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,11.0,19,False,2021-11-22 06:36:42.000000,2.7.3,51.0,pymap3d,conda-forge/pymap3d,,,,6.0,,https://pypi.org/project/pymap3d,2021-10-18 21:07:53.000000,6.0,42724.0,43488.0,https://anaconda.org/conda-forge/pymap3d,2021-10-19 05:47:09.404000,16046.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
724,Muda,bmcfee/muda,,audio,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000000,2021-12-15 16:53:25.527000,2021-05-03 14:04:36.000000,34,7.0,44.0,196.0,293.0,A library for augmenting annotated audio data.,7.0,19,False,2019-11-15 15:46:21.000000,0.4.1,12.0,muda,,,,,14.0,13.0,https://pypi.org/project/muda,2021-12-15 16:53:25.527000,1.0,165.0,165.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
725,Funsor,pyro-ppl/funsor,,probabilistics,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000000,2021-12-13 22:27:14.000000,2021-12-13 22:24:28.000000,14,83.0,73.0,184.0,561.0,Functional tensors for probabilistic programming.,9.0,19,False,2021-12-13 22:52:43.000000,0.4.2,8.0,funsor,,,,['pytorch'],20.0,20.0,https://pypi.org/project/funsor,2021-12-13 22:27:14.000000,0.0,955.0,955.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
726,flupy,olirice/flupy,,data-pipelines,https://github.com/olirice/flupy,https://github.com/olirice/flupy,MIT,2018-01-06 16:46:04.000000,2021-11-05 17:01:59.000000,2021-11-05 17:01:56.000000,12,3.0,9.0,167.0,195.0,Fluent data pipelines for python and your shell.,6.0,19,False,2021-10-15 12:35:59.000000,1.1.9,37.0,flupy,,,,,0.0,,https://pypi.org/project/flupy,2021-10-15 12:35:59.000000,0.0,35667.0,35667.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
727,featurewiz,AutoViML/featurewiz,,hyperopt,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000000,2021-12-10 22:34:51.000000,2021-12-10 22:33:30.000000,27,6.0,2.0,99.0,,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,3.0,19,False,2021-12-10 22:34:51.000000,0.0.53,46.0,featurewiz,,,,,3.0,3.0,https://pypi.org/project/featurewiz,2021-12-10 22:34:51.000000,0.0,118167.0,118167.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
728,TTS,mozilla/TTS,,audio,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000000,2021-08-10 18:22:41.000000,2021-02-12 10:36:31.000000,851,15.0,506.0,5421.0,2184.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,18,True,2021-01-29 00:03:56.000000,0.0.9,1.0,,,,,,,,,,,,139.0,,,,,,,,3.0,,1531.0,,,,,,,,,,,,,,,,,,,
729,graph-nets,deepmind/graph_nets,,graph,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47.000000,764,7.0,120.0,5050.0,47.0,Build Graph Nets in Tensorflow.,10.0,18,True,2020-01-29 16:00:25.000000,1.1.0,7.0,graph-nets,,,,['tensorflow'],7.0,,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000000,7.0,1070.0,1070.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
730,BytePS,bytedance/byteps,,distributed-ml,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000000,2021-10-12 17:02:08.000000,2021-10-12 16:17:49.000000,423,100.0,155.0,3028.0,427.0,A high performance and generic framework for distributed DNN training.,19.0,18,True,2020-08-27 15:42:13.000000,0.2.4,8.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000000,,43.0,82.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1199.0,3.0,,,,,,,,,,,,,,,,,,,,,
731,LIT,PAIR-code/lit,,interpretability,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000000,2021-12-14 19:23:31.000000,2021-11-14 21:25:56.000000,270,77.0,61.0,2719.0,,The Language Interpretability Tool: Interactively analyze NLP models for model understanding in an extensible and..,17.0,18,True,2021-11-09 03:06:04.000000,0.4,6.0,lit-nlp,,,,,7.0,7.0,https://pypi.org/project/lit-nlp,2021-11-09 03:07:05.000000,,424.0,424.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
732,cuML,rapidsai/cuml,,gpu-utilities,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000000,2021-12-16 13:08:07.000000,2021-12-16 08:32:06.000000,367,656.0,1285.0,2499.0,,cuML - RAPIDS Machine Learning Library.,144.0,18,True,2021-12-08 19:17:51.000000,21.12.00,19.0,cuml,,,,,0.0,,https://pypi.org/project/cuml,2020-06-01 20:09:10.000000,0.0,751.0,751.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
733,opyrator,ml-tooling/opyrator,,others,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000000,2021-12-06 02:13:12.000000,2021-05-06 12:10:38.000000,106,14.0,22.0,2484.0,,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,18,True,2021-05-04 18:48:03.000000,0.0.12,11.0,opyrator,,,,,28.0,28.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000000,,427.0,427.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
734,fast-bert,utterworks/fast-bert,,nlp,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000000,2021-09-23 12:14:23.000000,2021-08-31 13:59:28.000000,325,147.0,94.0,1678.0,,Super easy library for BERT based NLP models.,35.0,18,True,2021-05-23 14:35:28.000000,1.9.9,43.0,fast-bert,,,,,2.0,,https://pypi.org/project/fast-bert,2021-05-23 14:35:28.000000,2.0,1855.0,1855.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
735,NeuroNER,Franck-Dernoncourt/NeuroNER,,nlp,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000000,2021-10-16 02:17:23.000000,2019-10-02 23:26:11.000000,447,82.0,67.0,1579.0,132.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000000,1.0.8,7.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000000,,217.0,217.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
736,riko,nerevu/riko,,data-pipelines,https://github.com/nerevu/riko,https://github.com/nerevu/riko,MIT,2016-06-02 12:22:51.000000,2020-08-14 18:29:28.000000,2020-08-14 16:47:45.000000,72,22.0,8.0,1571.0,1257.0,A Python stream processing engine modeled after Yahoo! Pipes.,18.0,18,False,2020-08-14 18:29:28.000000,0.66.0,58.0,riko,,,,,1.0,,https://pypi.org/project/riko,2020-08-14 18:29:28.000000,1.0,268.0,268.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
737,zenml,maiot-io/zenml,,data-pipelines,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml,Apache-2.0,2020-11-19 09:25:46.000000,2021-12-16 10:09:47.000000,2021-12-16 08:59:29.000000,83,4.0,45.0,1489.0,,ZenML : MLOps framework to create reproducible ML pipelines for production machine learning.,21.0,18,True,2021-12-14 01:39:49.000000,0.5.5,42.0,zenml,,,,,,,https://pypi.org/project/zenml,2021-12-13 22:24:11.000000,,455.0,455.0,,,,,,,,3.0,,,,,,,,,,,zenml-io/zenml,,,,,,,,,,
738,Optimus,hi-primus/optimus,,data-pipelines,https://github.com/hi-primus/optimus,https://github.com/hi-primus/optimus,Apache-2.0,2017-07-13 02:31:18.000000,2021-12-13 20:56:17.000000,2021-12-09 01:20:57.000000,205,30.0,195.0,1147.0,1.0,"Agile Data Preparation Workflows madeeasy with Pandas, Dask, cuDF, Dask-cuDF, Vaex and PySpark.",25.0,18,True,2020-07-19 03:05:40.000000,2.2.32,85.0,optimuspyspark,,,,['spark'],,,https://pypi.org/project/optimuspyspark,2019-05-30 02:22:54.000000,,7391.0,7391.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
739,sklearn-porter,nok/sklearn-porter,,model-serialisation,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,MIT,2016-06-22 22:21:34.000000,2021-11-23 15:46:59.000000,2019-12-18 13:31:50.000000,142,42.0,29.0,1111.0,699.0,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",11.0,18,False,2019-12-18 13:39:19.000000,0.7.4,20.0,sklearn-porter,,,,['sklearn'],1.0,,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000000,1.0,524.0,524.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
740,Sockeye,awslabs/sockeye,,nlp,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000000,2021-12-16 08:36:07.000000,2021-12-14 14:48:58.000000,303,9.0,252.0,1035.0,,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,54.0,18,True,2021-12-13 17:42:28.000000,3.0.4,68.0,sockeye,,,,['mxnet'],2.0,,https://pypi.org/project/sockeye,2021-12-13 17:42:28.000000,2.0,468.0,468.0,,,,,,,,3.0,,12.0,,,,,,,,,,,,,,,,,,,
741,Fiber,uber/fiber,,distributed-ml,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000000,2021-06-30 02:02:42.000000,2021-03-15 07:00:08.000000,102,20.0,8.0,946.0,66.0,Distributed Computing for AI Made Simple.,5.0,18,True,2020-07-09 03:28:28.000000,0.2.1,6.0,fiber,,,,,31.0,30.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000000,1.0,1840.0,1840.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
742,Bounter,RaRe-Technologies/bounter,,data-containers,https://github.com/RaRe-Technologies/bounter,https://github.com/RaRe-Technologies/bounter,MIT,2017-07-18 07:24:15.000000,2021-09-19 00:43:46.000000,2021-05-24 07:29:54.000000,48,14.0,9.0,930.0,156.0,Efficient Counter that uses a limited (bounded) amount of memory regardless of data size.,8.0,18,True,2020-08-17 06:37:51.000000,1.1.1,7.0,bounter,,,,,39.0,25.0,https://pypi.org/project/bounter,2020-08-17 06:37:51.000000,14.0,160.0,160.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
743,pytorch2keras,gmalivenko/pytorch2keras,,model-serialisation,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000000,2021-09-28 21:39:06.000000,2021-08-06 08:18:46.000000,127,50.0,67.0,764.0,282.0,PyTorch to Keras model convertor.,13.0,18,True,2020-05-14 10:03:56.000000,0.2.4,23.0,pytorch2keras,,,,,27.0,26.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000000,1.0,711.0,711.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
744,Saliency,PAIR-code/saliency,,tensorflow-utils,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000000,2021-07-28 22:22:28.000000,2021-07-28 22:22:27.000000,159,14.0,26.0,748.0,79.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",14.0,18,True,2021-05-03 16:33:29.000000,0.1.3,10.0,saliency,,,,['tensorflow'],21.0,19.0,https://pypi.org/project/saliency,2021-05-03 16:33:29.000000,2.0,967.0,967.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
745,Tez,abhishekkrthakur/tez,,pytorch-utils,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000000,2021-10-01 10:49:27.000000,2021-09-27 14:42:42.000000,106,16.0,10.0,728.0,,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,1.0,18,True,2021-08-16 18:42:17.000000,0.1.8,13.0,tez,,,,['pytorch'],17.0,17.0,https://pypi.org/project/tez,2021-08-16 12:38:36.000000,0.0,1492.0,1492.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
746,avalanche,ContinualAI/avalanche,,others,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000000,2021-12-16 14:52:34.000000,2021-12-16 14:52:34.000000,106,71.0,373.0,685.0,2252.0,Avalanche: an End-to-End Library for Continual Learning.,46.0,18,True,2021-12-16 11:04:28.000000,0.1.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
747,AlphaPy,ScottfreeLLC/AlphaPy,,hyperopt,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000000,2021-10-23 07:17:16.000000,2021-10-23 07:17:16.000000,142,11.0,29.0,676.0,413.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,18,True,2020-08-29 18:48:20.000000,2.5.0,25.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000000,,177.0,177.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
748,whylogs,whylabs/whylogs,,data-pipelines,https://github.com/whylabs/whylogs,https://github.com/whylabs/whylogs,Apache-2.0,2020-08-14 23:25:32.000000,2021-12-16 14:32:04.000000,2021-12-15 01:26:05.000000,34,36.0,58.0,645.0,,Open standard for end-to-end data and ML monitoring for any scale in any infrastructure.,24.0,18,True,2021-12-15 04:01:49.000000,0.6.17,106.0,whylogs,,,,,,,https://pypi.org/project/whylogs,2021-12-15 04:01:49.000000,,2565.0,2567.0,,,,,,,,3.0,,47.0,,,,,,,,,,,,,,,,,,,
749,robustness,MadryLab/robustness,,adversarial,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000000,2021-11-30 00:11:07.000000,2021-11-30 00:11:07.000000,120,13.0,54.0,635.0,141.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,True,2020-12-01 06:11:12.000000,1.2.1.post2,10.0,robustness,,,,,69.0,67.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000000,2.0,877.0,877.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
750,nboost,koursaros-ai/nboost,,nlp,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25.000000,65,29.0,50.0,602.0,1336.0,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,18,False,2020-06-12 20:05:15.000000,0.3.9,26.0,nboost,,,,,3.0,3.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000000,,153.0,153.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
751,Submit it,facebookincubator/submitit,,distributed-ml,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000000,2021-12-09 11:50:36.000000,2021-12-09 11:50:36.000000,48,25.0,31.0,513.0,,Python 3.6+ toolbox for submitting jobs to Slurm.,17.0,18,True,2021-11-30 13:57:53.000000,1.4.1,15.0,submitit,conda-forge/submitit,,,,0.0,,https://pypi.org/project/submitit,2021-11-30 13:57:53.000000,0.0,10601.0,10917.0,https://anaconda.org/conda-forge/submitit,2021-02-10 12:48:57.745000,5063.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
752,N2,kakao/n2,,nn-search,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44.000000,61,17.0,20.0,498.0,242.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,18,True,2020-10-16 03:43:47.000000,0.1.7,9.0,n2,,,,,26.0,22.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000000,4.0,665.0,665.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
753,Baal,ElementAI/baal,,probabilistics,https://github.com/ElementAI/baal,https://github.com/ElementAI/baal,Apache-2.0,2019-09-30 20:16:26.000000,2021-12-14 14:15:31.000000,2021-12-14 14:15:31.000000,48,18.0,44.0,491.0,149.0,Library to enable Bayesian active learning in your research or labeling work.,11.0,18,True,2021-12-13 13:46:51.000000,1.5.0,12.0,baal,,,,,0.0,,https://pypi.org/project/baal,2021-12-13 13:44:37.000000,0.0,529.0,529.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
754,kale,kubeflow-kale/kale,,data-pipelines,https://github.com/kubeflow-kale/kale,https://github.com/kubeflow-kale/kale,Apache-2.0,2019-01-24 17:58:44.000000,2021-11-09 16:15:00.000000,2021-10-20 12:44:09.000000,89,83.0,72.0,467.0,644.0,Kubeflows superfood for Data Scientists.,10.0,18,True,2021-05-19 12:56:53.000000,0.7.0,15.0,kubeflow-kale,,,,['jupyter'],,,https://pypi.org/project/kubeflow-kale,2021-05-19 12:56:53.000000,,1231.0,1231.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
755,LOFO,aerdem4/lofo-importance,,interpretability,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000000,2021-10-04 13:21:59.000000,2021-10-04 13:20:39.000000,50,4.0,13.0,423.0,26.0,Leave One Feature Out Importance.,3.0,18,True,2021-10-04 13:21:59.000000,0.3.1,11.0,lofo-importance,,,,,6.0,6.0,https://pypi.org/project/lofo-importance,2021-10-04 13:21:59.000000,,327.0,327.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
756,animatplot,t-makaro/animatplot,,data-viz,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18.000000,35,17.0,17.0,385.0,178.0,A python package for animating plots build on matplotlib.,7.0,18,False,2020-10-05 06:20:52.000000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,31.0,29.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000000,2.0,270.0,481.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460000,7176.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
