,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
729,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5,,49,3.0,1.0,2.0,,80,Python 3 Bindings for the NVIDIA Management Library.,2.0,20,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,5866.0,5733.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,133.0,821225.0,821233.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,95.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
730,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2022-05-02 00:55:51.000000,2022-03-07 12:59:53,46,1.0,1588,149.0,73.0,159.0,270.0,8903,End-to-End Object Detection with Transformers.,25.0,19,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
731,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2022-06-02 01:33:55.000000,2022-06-02 01:32:41,170,7.0,926,95.0,37.0,265.0,250.0,4817,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,27.0,19,True,,,1.0,pyslowfast,,,,['pytorch'],7.0,7.0,https://pypi.org/project/pyslowfast,2020-01-15 23:51:07.000,,13.0,13.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
732,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2022-04-05 16:57:55.000000,2022-04-05 16:57:43,679,1.0,448,217.0,16.0,23.0,3.0,2919,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,14.0,19,True,2021-10-07 14:58:03.000,0.11.11,12.0,finmarketpy,,,,,5.0,5.0,https://pypi.org/project/finmarketpy,2021-10-07 14:58:03.000,,122.0,122.0,,,,,,,,3.0,40.0,,,,,,,,,,,,,,,,,,,
733,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2022-05-21 16:17:09.000000,2022-03-27 23:39:16,252,2.0,497,86.0,62.0,51.0,256.0,2484,Backtest trading strategies in Python.,15.0,19,False,2017-07-22 02:00:06.000,0.0.1,1.0,backtesting,,,,,2.0,,https://pypi.org/project/backtesting,2017-07-22 02:00:06.000,2.0,5749.0,5749.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
734,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2021-12-22 19:04:12.000000,2021-12-15 21:44:21,18,,67,37.0,12.0,9.0,53.0,1525,"A flexible, intuitive and fast forecasting library.",7.0,19,True,2021-12-22 19:04:12.000,0.1.1,7.0,greykite,,,,,9.0,9.0,https://pypi.org/project/greykite,2021-12-15 01:42:19.000,,35133.0,35133.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
735,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2022-03-27 16:48:51.000000,2022-01-18 08:05:49,304,,94,17.0,25.0,14.0,22.0,1422,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",10.0,19,True,2022-01-09 21:17:53.000,0.1.2,18.0,ecco,conda-forge/ecco,,,['pytorch'],8.0,7.0,https://pypi.org/project/ecco,2022-01-09 21:14:50.000,1.0,331.0,404.0,https://anaconda.org/conda-forge/ecco,2022-01-10 22:03:30.223,439.0,,,,,3.0,17.0,,,,,,,,,,,,,,,,,,,
736,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62,,101,40.0,13.0,14.0,9.0,1255,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,19,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,55.0,55.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,440.0,440.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
737,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271,,81,32.0,72.0,24.0,30.0,1031,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,True,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,58445.0,58445.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
738,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2022-06-01 13:45:17.000000,2022-06-01 13:45:02,277,85.0,116,31.0,304.0,34.0,30.0,1009,Scenic: A Jax Library for Computer Vision Research and Beyond.,37.0,19,True,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
739,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79,,107,25.0,73.0,32.0,36.0,824,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,1.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,1.0,223761.0,223914.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,4152.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
740,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-03-07 13:17:47.000000,2021-08-06 08:18:46,282,,132,15.0,22.0,54.0,68.0,796,PyTorch to Keras model convertor.,13.0,19,True,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,47.0,46.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,670.0,670.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
741,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2022-05-12 09:12:38.000000,2022-04-23 13:47:59,417,4.0,161,58.0,4.0,12.0,29.0,781,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,19,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,104.0,104.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
742,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-04-20 20:42:41.000000,2022-02-14 20:43:06,145,,138,18.0,40.0,18.0,56.0,701,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,19,True,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,79.0,77.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,2.0,1166.0,1327.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,3552.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
743,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-05-27 21:15:23.000000,2022-05-23 14:14:06,1202,15.0,91,41.0,353.0,16.0,118.0,598,GPU accelerated signal processing.,38.0,19,True,2022-04-06 14:58:42.000,22.04.00,12.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
744,Baal,ElementAI/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2022-05-20 13:12:25.000000,2022-05-20 13:12:25,176,17.0,54,20.0,122.0,18.0,57.0,595,Library to enable Bayesian active learning in your research or labeling work.,14.0,19,True,2022-05-03 12:50:35.000,1.6.0,15.0,baal,conda-forge/baal,,,,1.0,,https://pypi.org/project/baal,2022-05-03 12:50:00.000,1.0,800.0,894.0,https://anaconda.org/conda-forge/baal,2022-05-04 11:29:40.433,1602.0,,,,,3.0,,,,,,,,,,,,,baal-org/baal,,,,,,,
745,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2022-05-30 08:20:44.000000,2022-05-30 08:20:39,276,11.0,61,8.0,13.0,16.0,44.0,595,A standard framework for modelling Deep Learning Models for tabular data.,9.0,19,True,2021-09-01 11:51:30.000,0.7.0,8.0,pytorch_tabular,,,,['pytorch'],1.0,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000,1.0,1610.0,1610.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,
746,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2022-05-26 20:26:46.000000,2021-09-16 17:56:31,171,,129,31.0,72.0,7.0,54.0,523,Code for the TCAV ML interpretability project.,19.0,19,True,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],15.0,12.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,132.0,132.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
747,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264,,64,40.0,16.0,17.0,22.0,517,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,19,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,26.0,23.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,3.0,589.0,589.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
748,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2022-06-02 08:44:09.000000,2022-03-16 14:38:31,280,1.0,67,18.0,65.0,7.0,43.0,507,An intuitive library to extract features from time series.,14.0,19,True,2021-02-14 17:48:46.000,0.1.4,9.0,tsfel,,,,,36.0,36.0,https://pypi.org/project/tsfel,2021-02-14 17:40:32.000,,4377.0,4377.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
749,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2022-05-02 19:33:52.000000,2022-02-13 22:22:57,250,,81,15.0,13.0,10.0,62.0,434,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",6.0,19,True,2022-01-31 11:56:13.000,0.0.64,30.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2022-01-31 11:56:13.000,,1363.0,1363.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
750,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2021-09-28 07:21:22.000000,2021-09-19 23:51:06,406,,46,59.0,6.0,15.0,24.0,419,Python library assists deep learning on graphs.,15.0,19,True,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,,23.0,22.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,1.0,436.0,436.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,
751,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2022-05-25 05:15:50.000000,2021-10-10 00:13:26,273,,73,16.0,123.0,16.0,129.0,403,A Python library for dynamic classifier and ensemble selection.,13.0,19,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,,,['sklearn'],27.0,25.0,https://pypi.org/project/deslib,2021-02-08 06:29:25.000,2.0,566.0,566.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
752,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253,,82,20.0,52.0,22.0,17.0,379,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,19,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,,38.0,36.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,9537.0,9537.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
753,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-05-30 09:54:06.000000,2022-05-30 09:54:03,3253,53.0,33,10.0,1.0,,80.0,361,Deep Learning PyTorch.,1.0,19,True,2022-04-29 10:38:40.000,0.2.3,21.0,carefree-learn,,,,['pytorch'],2.0,2.0,https://pypi.org/project/carefree-learn,2022-04-29 10:38:40.000,,104.0,104.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
754,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2021-12-29 00:49:30.000000,2021-02-15 17:10:59,283,,65,23.0,47.0,13.0,19.0,358,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,19,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,,,['sklearn'],40.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,40.0,2446.0,2909.0,https://anaconda.org/conda-forge/skrebate,2021-02-16 02:08:21.926,24555.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
755,bodywork-core,bodywork-ml/bodywork-core,data-pipelines,,https://github.com/bodywork-ml/bodywork-core,https://github.com/bodywork-ml/bodywork-core,AGPL-3.0,2020-11-17 11:38:17.000,2022-05-24 23:30:03.000000,2022-05-05 21:05:43,847,35.0,16,9.0,114.0,4.0,56.0,338,"ML pipeline orchestration and model deployments on Kubernetes, made really easy.",4.0,19,False,2022-05-05 21:11:21.000,3.0.5,54.0,bodywork,,,,,10.0,10.0,https://pypi.org/project/bodywork,2022-05-05 21:11:21.000,,627.0,627.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
756,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42,,46,25.0,19.0,16.0,15.0,331,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],151.0,144.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,7.0,2701.0,2701.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
757,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2022-04-11 14:23:30.000000,2022-04-11 14:23:27,145,1.0,41,14.0,1.0,6.0,3.0,322,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,1.0,19,True,2021-10-01 18:05:35.000,0.0.8,9.0,suod,,,,,425.0,425.0,https://pypi.org/project/suod,2021-10-01 18:05:35.000,,26100.0,26100.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
758,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823,,48,11.0,60.0,15.0,41.0,309,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,19,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,23.0,21.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,2.0,1608.0,1608.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
759,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371,,23,23.0,239.0,24.0,25.0,295,Textpipe: clean and extract metadata from text.,28.0,19,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,,9.0,8.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,616.0,616.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
760,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58,,48,26.0,38.0,7.0,10.0,280,Distributed scikit-learn meta-estimators in PySpark.,7.0,19,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",12.0,10.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,39693.0,39693.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
761,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2022-05-14 23:27:44.000000,2022-05-14 23:27:29,615,4.0,33,12.0,60.0,3.0,52.0,267,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,False,2022-03-10 14:58:28.000,2.07,33.0,ivis,,,,['tensorflow'],25.0,24.0,https://pypi.org/project/ivis,2022-03-10 14:57:02.000,1.0,351.0,351.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
762,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2022-05-27 17:07:20.000000,2022-05-26 22:42:51,297,16.0,69,19.0,295.0,16.0,8.0,258,Tensorflows Fairness Evaluation and Visualization Toolkit.,31.0,19,False,2022-05-27 17:07:20.000,0.39.0,25.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2022-05-27 17:07:20.000,,666.0,666.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
763,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2021-11-15 19:51:57.895000,2021-10-31 08:28:12,619,,62,26.0,29.0,26.0,107.0,236,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,19,False,2021-10-31 08:33:47.000,1.7.6,17.0,somoclu,conda-forge/somoclu,,,,7.0,,https://pypi.org/project/somoclu,2020-04-25 05:33:32.000,7.0,792.0,1839.0,https://anaconda.org/conda-forge/somoclu,2021-11-15 19:51:57.895,59746.0,,,,,3.0,1599.0,,,,,,,,,,,,,,,,,,,
764,BatchFlow,analysiscenter/batchflow,data-pipelines,,https://github.com/analysiscenter/batchflow,https://github.com/analysiscenter/batchflow,Apache-2.0,2017-03-13 14:22:53.000,2022-06-02 13:47:44.000000,2022-02-17 12:38:42,4994,,39,12.0,544.0,37.0,72.0,176,BatchFlow helps you conveniently work with random or sequential batches of your data and define data processing and..,30.0,19,False,2022-02-17 12:45:37.000,0.6.0,8.0,batchflow,,,,,2.0,2.0,https://pypi.org/project/batchflow,2022-02-17 12:45:37.000,,114.0,114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
765,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2022-06-02 00:06:01.000000,2022-05-06 06:37:14,1184,30.0,29,13.0,32.0,4.0,51.0,154,Python Implementation and Extension of RDF2Vec.,6.0,19,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,,,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,,173.0,173.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
766,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,GPL-2.0,2016-11-30 13:41:26.000,2022-03-16 12:22:35.000000,2022-01-05 13:45:51,493,,1325,475.0,18.0,55.0,162.0,6697,A customisable 3D platform for agent-based AI research.,7.0,18,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
767,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2021-12-05 00:55:52.000000,2020-05-22 22:34:09,250,,736,332.0,58.0,2.0,,6259,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,116.0,122.0,,,,,,,,3.0,172.0,,,,,,,,,,,,,,,,,,,
768,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48,299,,395,110.0,79.0,67.0,48.0,2732,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,114.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,6880.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
769,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22,,227,31.0,18.0,21.0,35.0,2246,A small package to create visualizations of PyTorch execution graphs.,6.0,18,True,,,,,,,,,682.0,682.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
770,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-03-07 07:43:55.000000,2022-03-07 07:43:44,169,1.0,345,88.0,3.0,3.0,18.0,1988,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,2.0,18,True,2018-01-09 08:00:24.000,0.3.0,5.0,pdftabextract,,,,,40.0,39.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000,1.0,560.0,560.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
771,spark-deep-learning,databricks/spark-deep-learning,data-pipelines,,https://github.com/databricks/spark-deep-learning,https://github.com/databricks/spark-deep-learning,Apache-2.0,2017-05-31 17:30:28.000,2022-03-21 17:15:55.000000,2022-03-21 17:12:16,138,2.0,459,155.0,142.0,77.0,27.0,1930,Deep Learning Pipelines for Apache Spark.,17.0,18,True,2020-01-08 19:50:31.000,1.6.0,9.0,,,,,['spark'],22.0,22.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
772,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2022-05-26 20:25:21.000000,2019-10-02 23:26:11,132,,454,83.0,33.0,82.0,67.0,1612,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,112.0,112.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
773,riko,nerevu/riko,data-pipelines,,https://github.com/nerevu/riko,https://github.com/nerevu/riko,MIT,2016-06-02 12:22:51.000,2021-12-28 23:04:04.000000,2021-12-28 23:01:31,1269,,75,53.0,23.0,22.0,8.0,1589,A Python stream processing engine modeled after Yahoo! Pipes.,18.0,18,True,2021-12-28 23:04:04.000,0.67.0,59.0,riko,,,,,1.0,,https://pypi.org/project/riko,2021-12-28 23:04:04.000,1.0,277.0,277.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
