,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
818,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2023-03-28 03:38:13.000000,2023-03-28 03:38:13,1094.0,,69.0,28.0,57.0,30.0,32.0,290.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,17,False,2021-05-15 01:39:45.000,0.3.0,10.0,bluefog,,,,['pytorch'],3.0,3.0,https://pypi.org/project/bluefog,2021-05-15 01:39:45.000,,57.0,60.0,,,,,,,,3.0,162.0,,,,,,,,,,,,,,,,,,,
819,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2023-06-15 16:53:56.000000,2023-06-15 16:53:55,703.0,,42.0,11.0,59.0,31.0,47.0,232.0,Scikit-learn compatible estimation of general graphical models.,7.0,17,False,2018-09-12 01:12:49.000,0.2.8,6.0,skggm,,,,['sklearn'],15.0,12.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000,3.0,25.0,25.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
820,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-12-15 16:53:25.527000,2021-05-03 14:04:36,293.0,,33.0,14.0,36.0,8.0,44.0,224.0,A library for augmenting annotated audio data.,7.0,17,False,2019-11-15 15:46:21.000,0.4.1,12.0,muda,,,,,24.0,22.0,https://pypi.org/project/muda,2019-11-15 15:46:21.000,2.0,24.0,24.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
821,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2022-12-04 04:02:21.000000,2019-12-13 19:03:25,138.0,,539.0,178.0,110.0,54.0,149.0,3900.0,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
822,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-06-22 11:47:45.000000,2022-06-21 18:24:09,30.0,,1015.0,63.0,12.0,43.0,25.0,3515.0,Implementation and experiments of graph embedding algorithms.,9.0,16,False,,,,,,,,['sklearn'],31.0,31.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
823,automl-gs,minimaxir/automl-gs,hyperopt,,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14,102.0,,167.0,61.0,10.0,25.0,6.0,1841.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,2019-04-05 06:51:04.000,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,,,27.0,27.0,,,,,,,,3.0,41.0,,,,,,,,,,,,,,,,,,,
824,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,,109.0,57.0,34.0,22.0,13.0,1267.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000,0.5.1,34.0,xcessiv,,,,,2.0,1.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,24.0,24.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
825,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2023-01-29 16:52:18.000000,2022-09-16 11:03:31,144.0,,143.0,18.0,11.0,25.0,18.0,1158.0,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,2.0,16,False,2022-09-20 02:28:33.973,0.7.2,26.0,tez,,,,['pytorch'],51.0,49.0,https://pypi.org/project/tez,2022-09-20 02:28:33.973,2.0,122.0,122.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
826,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2023-12-27 10:05:56.000000,2023-10-21 13:07:20,740.0,3.0,114.0,27.0,109.0,11.0,24.0,1043.0,An autoML framework & toolkit for machine learning on graphs.,15.0,16,True,2022-12-30 06:11:04.000,0.4.0,4.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
827,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,145.0,45.0,5.0,3.0,7.0,995.0,XAI - An eXplainability toolbox for machine learning.,3.0,16,False,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,29.0,23.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,6.0,146.0,146.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
828,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2023-04-11 19:24:43.000000,2023-04-11 19:24:38,24.0,,56.0,18.0,7.0,1.0,10.0,793.0,MADGRAD Optimization Method.,2.0,16,True,,,4.0,madgrad,,,,['pytorch'],68.0,67.0,https://pypi.org/project/madgrad,2022-03-08 18:23:32.000,1.0,3404.0,3404.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
829,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,56.0,15.0,10.0,26.0,17.0,734.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,16,False,2022-07-27 19:52:00.185,1.2.7,19.0,parallelformers,,,,,41.0,41.0,https://pypi.org/project/parallelformers,2022-07-27 19:52:00.185,,548.0,548.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
830,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-09-21 07:22:50.000000,2023-09-21 07:22:50,127.0,,88.0,17.0,15.0,10.0,22.0,717.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,16,True,2020-05-29 14:39:38.000,0.1.3,12.0,flashtorch,,,,['pytorch'],15.0,15.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000,,164.0,164.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
831,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,100.0,25.0,101.0,37.0,84.0,702.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2021-02-16 11:34:12.211,3.0.0,16.0,hyperparameter-hunter,,,,,1.0,,https://pypi.org/project/hyperparameter-hunter,2018-06-14 02:21:57.000,1.0,45.0,51.0,,,,,,,,3.0,411.0,,,,,,,,,,,,,,,,,,,
832,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2023-09-26 02:55:16.000000,2023-09-26 02:55:09,610.0,,87.0,25.0,4.0,37.0,42.0,682.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,11.0,16,True,2022-09-19 20:15:07.376,0.3.17,25.0,thundergbm,,,,,2.0,2.0,https://pypi.org/project/thundergbm,2022-09-19 20:15:07.376,,100.0,100.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
833,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,93.0,18.0,19.0,3.0,29.0,624.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,16,False,2022-03-15 07:18:47.000,0.1.0,6.0,textflint,,,,,12.0,12.0,https://pypi.org/project/textflint,2022-03-15 07:18:47.000,,84.0,84.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
834,kglib,vaticle/kglib,graph,,https://github.com/vaticle/typedb-ml,https://github.com/vaticle/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2023-11-18 17:08:08.000000,2023-11-18 17:08:08,508.0,1.0,98.0,39.0,106.0,12.0,51.0,548.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,11.0,16,True,2022-07-29 11:37:34.000,0.3.0,8.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,2020-08-19 15:39:10.000,,77.0,80.0,,,,,,,,3.0,220.0,,,vaticle/typedb-ml,,,,,,,,,,,,,,,,
835,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2023-12-15 23:01:56.000000,2023-10-11 20:12:03,257.0,,67.0,23.0,91.0,19.0,15.0,493.0,"Research workflows made easy, locally and in the Cloud.",10.0,16,True,2023-06-16 17:26:21.434,0.4.2,11.0,caliban,,,,,1.0,1.0,https://pypi.org/project/caliban,2020-09-12 19:41:23.000,,59.0,59.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
836,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2023-07-14 19:31:30.000000,2023-06-18 21:56:30,277.0,,77.0,14.0,126.0,16.0,136.0,460.0,A Python library for dynamic classifier and ensemble selection.,16.0,16,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,,,['sklearn'],2.0,,https://pypi.org/project/deslib,2021-02-08 06:29:25.000,2.0,980.0,980.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
837,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2024-01-08 18:31:51.000000,2024-01-08 18:31:46,136.0,4.0,41.0,20.0,165.0,3.0,63.0,430.0,A collection of tools for neural compression enthusiasts.,9.0,16,True,2023-10-03 14:26:28.000,0.3.1,6.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,2023-10-03 14:26:28.000,,79.0,79.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
838,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2023-03-24 23:54:19.000000,2020-02-19 07:57:17,213.0,,84.0,36.0,47.0,5.0,12.0,404.0,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,16,False,2020-02-18 06:52:11.000,0.3.0,12.0,openrec,,,,,3.0,2.0,https://pypi.org/project/openrec,2020-02-18 06:52:11.000,1.0,21.0,21.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
839,tfdeploy,riga/tfdeploy,model-serialisation,,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000,2024-01-02 09:08:58.000000,2024-01-02 09:08:58,172.0,2.0,38.0,21.0,5.0,11.0,23.0,352.0,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,16,True,2017-03-30 10:51:26.000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],2.0,,https://pypi.org/project/tfdeploy,2017-03-30 10:51:26.000,2.0,48.0,48.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
840,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177.0,,33.0,24.0,21.0,17.0,10.0,345.0,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,,pdvega,,,,,86.0,86.0,https://pypi.org/project/pdvega,,,84.0,84.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
841,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,27.0,22.0,239.0,15.0,25.0,300.0,Textpipe: clean and extract metadata from text.,29.0,16,False,,,,textpipe,,,,,8.0,8.0,https://pypi.org/project/textpipe,,,60.0,60.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
842,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000,2023-02-22 05:20:46.000000,2021-11-19 06:05:15,700.0,,18.0,13.0,271.0,70.0,175.0,295.0,datadescribe: Pythonic EDA Accelerator for Data Science.,13.0,16,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,2020-12-03 23:07:43.000,,2323.0,2323.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
843,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000,2023-10-03 23:52:47.440000,2023-07-17 09:18:00,166.0,,39.0,19.0,2.0,10.0,7.0,278.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,16,False,2020-10-01 13:20:38.000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],8.0,8.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000,,303.0,4730.0,https://anaconda.org/conda-forge/deepgraph,2023-10-03 23:52:47.440,172689.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
844,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-06-07 15:07:07.000000,2022-06-07 15:07:04,141.0,,24.0,11.0,8.0,1.0,10.0,234.0,scikit-learn wrappers for Python fastText.,9.0,16,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,,,['sklearn'],13.0,13.0,https://pypi.org/project/skift,2018-03-15 09:05:47.000,,373.0,373.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
845,chitra,gradsflow/chitra,ml-experiments,,https://github.com/aniketmaurya/chitra,https://github.com/aniketmaurya/chitra,Apache-2.0,2020-01-23 14:17:54.000,2024-01-01 20:21:14.000000,2023-12-06 19:59:05,370.0,1.0,38.0,6.0,132.0,,35.0,221.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,16,False,2021-11-26 17:10:22.000,0.2.0,38.0,chitra,conda-forge/chitra,,,,1.0,,https://pypi.org/project/chitra,2022-01-09 08:50:45.005,1.0,592.0,710.0,https://anaconda.org/conda-forge/chitra,2023-06-18 08:40:33.534,2841.0,,,,,3.0,,,,aniketmaurya/chitra,,,,,,,,,,,,,,,,
846,Parfit,jmcarpenter2/parfit,hyperopt,,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37,127.0,,29.0,5.0,4.0,6.0,5.0,199.0,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",4.0,16,False,,,23.0,parfit,,,,['sklearn'],26.0,26.0,https://pypi.org/project/parfit,2018-10-11 22:03:16.000,,3241.0,3241.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
847,Torch Points 3D,nicolas-chaulet/torch-points3d,image,,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2022-01-09 14:41:37.000,2021-12-10 20:17:18.000000,2021-12-10 20:17:18,1788.0,,40.0,1.0,,,,176.0,Pytorch framework for doing deep learning on point clouds.,29.0,16,False,2021-04-30 09:00:22.000,1.3.0,14.0,torch-points3d,,,,['pytorch'],,,https://pypi.org/project/torch-points3d,2021-04-30 09:00:22.000,,567.0,567.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
848,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34,69.0,,32.0,14.0,54.0,16.0,50.0,136.0,"Lightweight, Python library for fast and reproducible experimentation.",7.0,16,False,2018-11-23 09:49:59.000,0.1.16,16.0,steppy,,,,,55.0,50.0,https://pypi.org/project/steppy,2018-11-23 09:49:59.000,5.0,22.0,22.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
849,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2023-10-25 21:33:40.000000,2023-03-31 15:44:32,231.0,,20.0,28.0,52.0,7.0,7.0,102.0,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,16,False,2023-03-31 16:09:03.477,1.3.1,10.0,collie,,,,['pytorch'],41.0,41.0,https://pypi.org/project/collie,2022-01-18 23:07:16.000,,149.0,149.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
850,Euler,alibaba/euler,graph,,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000,2023-08-19 12:30:48.000000,2020-07-29 05:53:01,8.0,,560.0,141.0,28.0,217.0,102.0,2865.0,A distributed graph deep learning framework.,5.0,15,False,2020-07-07 02:24:18.000,2.0.0,2.0,euler-gl,,,,['tensorflow'],,,https://pypi.org/project/euler-gl,2019-04-10 01:53:45.000,,3.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
851,ZhuSuan,thu-ml/zhusuan,probabilistics,,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000,2022-12-17 20:33:19.000000,2019-08-05 10:00:04,439.0,,423.0,143.0,72.0,12.0,53.0,2196.0,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
852,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2024-01-10 11:53:25.000000,2024-01-10 11:53:25,104.0,5.0,483.0,68.0,26.0,5.0,97.0,1667.0,An Open-Source Package for Network Embedding (NE).,13.0,15,True,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
853,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,257.0,52.0,13.0,20.0,13.0,1536.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,15,False,,,,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,,,24.0,46.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1683.0,3.0,,,,,,,,,,,,,,,,,,,,
854,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2023-09-21 16:18:30.000000,2021-04-02 03:03:34,211.0,,215.0,40.0,40.0,59.0,34.0,1102.0,Entity Linker solution.,16.0,15,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
855,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2023-07-27 14:39:30.000000,2023-05-18 02:26:52,1358.0,,116.0,19.0,295.0,3.0,69.0,1046.0,TextBox 2.0 is a text generation library with pre-trained language models.,18.0,15,True,2022-12-28 02:06:22.000,2.0.0,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
856,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2022-12-27 06:48:51.000000,2021-04-16 18:50:54,57.0,,121.0,50.0,21.0,15.0,9.0,826.0,A medical imaging framework for Pytorch.,8.0,15,False,2018-11-24 00:33:11.000,0.2,2.0,medicaltorch,,,,['pytorch'],14.0,14.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000,,57.0,57.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
857,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2023-04-27 20:56:00.000000,2022-06-10 23:04:56,813.0,,196.0,43.0,667.0,28.0,27.0,809.0,Translate - a PyTorch Language Library.,88.0,15,False,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000,,8.0,8.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
858,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47.0,,110.0,27.0,10.0,24.0,51.0,773.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,15,False,,,10.0,anchor_exp,,,,,2.0,,https://pypi.org/project/anchor_exp,2020-09-10 22:52:00.000,2.0,871.0,871.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
859,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170.0,,39.0,26.0,4.0,4.0,2.0,670.0,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,15,False,2020-01-06 05:27:17.000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],7.0,5.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000,2.0,24.0,24.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
860,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,52.0,17.0,83.0,18.0,49.0,558.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,15,True,2022-05-18 08:35:04.000,0.0.32,8.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,2022-05-18 08:35:04.000,,66.0,66.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
861,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,MIT,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149.0,,38.0,16.0,39.0,2.0,13.0,397.0,High-level batteries-included neural network training library for Pytorch.,4.0,15,False,2021-10-22 03:19:11.000,0.6.5,8.0,pywick,,,,['pytorch'],9.0,9.0,https://pypi.org/project/pywick,2021-10-22 03:19:11.000,,118.0,118.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
862,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2023-06-16 19:21:01.312000,2018-08-29 15:31:30,15.0,,57.0,19.0,6.0,6.0,,389.0,Tool to generate adversarial text examples and test machine learning models against them.,5.0,15,False,2018-08-29 15:14:41.000,1.1.1,3.0,Adversary,conda-forge/artificial-adversary,,,,10.0,9.0,https://pypi.org/project/Adversary,2018-08-29 15:14:41.000,1.0,18.0,158.0,https://anaconda.org/conda-forge/artificial-adversary,2023-06-16 19:21:01.312,5882.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
863,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2023-09-27 23:13:07.000000,2020-06-02 21:10:26,51.0,,27.0,11.0,15.0,6.0,4.0,218.0,Draw interactive NetworkX graphs with Altair.,3.0,15,False,2020-06-02 21:11:12.000,0.1.6,8.0,nx-altair,,,,['jupyter'],7.0,,https://pypi.org/project/nx-altair,2020-06-02 21:11:12.000,7.0,427.0,427.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
864,HugsVision,qanastek/HugsVision,image,,https://github.com/qanastek/HugsVision,https://github.com/qanastek/HugsVision,MIT,2021-08-12 21:46:08.000,2023-08-13 00:37:26.000000,2023-01-22 01:25:39,75.0,,18.0,5.0,2.0,16.0,23.0,186.0,HugsVision is a easy to use huggingface wrapper for state-of-the-art computer vision.,2.0,15,False,2023-01-22 01:21:35.467,0.75.5,78.0,hugsvision,,,,['huggingface'],11.0,11.0,https://pypi.org/project/hugsvision,2023-01-22 01:21:35.467,,322.0,322.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
