,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,updated_github_id,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,bitbucket_id
819,Camphr,PKSHATechnology-Research/camphr,,nlp,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000000,2021-08-18 06:06:52.000000,2021-08-18 06:06:51.000000,1404.0,,17,5.0,215.0,2.0,25.0,343.0,Camphr - NLP libary for creating pipeline components.,7.0,16,True,2021-07-28 07:48:46.000000,0.10.0,48.0,camphr,,,,['spacy'],2.0,,https://pypi.org/project/camphr,2021-07-28 07:48:46.000000,2.0,227.0,227.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
820,pdvega,altair-viz/pdvega,,data-viz,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13.000000,177.0,,31,22.0,21.0,16.0,10.0,340.0,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,1.0,pdvega,,,,,67.0,60.0,https://pypi.org/project/pdvega,2018-02-01 04:56:43.000000,7.0,111.0,111.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
821,data-describe,data-describe/data-describe,,data-viz,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000000,2021-11-30 05:04:57.000000,2021-11-19 06:05:15.000000,700.0,5.0,15,14.0,236.0,69.0,175.0,289.0,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,16,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,2020-12-03 23:07:43.000000,,231.0,231.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
822,solt,MIPT-Oulu/solt,,image,https://github.com/MIPT-Oulu/solt,https://github.com/MIPT-Oulu/solt,MIT,2018-08-02 15:09:05.000000,2021-10-12 22:58:52.000000,2020-04-09 06:44:39.000000,336.0,,19,7.0,30.0,17.0,30.0,253.0,Streaming over lightweight data transformations.,4.0,16,False,2020-03-10 14:09:31.000000,0.1.9,18.0,solt,,,,,28.0,25.0,https://pypi.org/project/solt,2020-03-10 14:09:31.000000,3.0,134.0,134.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
823,Julius,adefossez/julius,,audio,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000000,2021-10-20 08:30:11.000000,2021-10-20 08:28:45.000000,65.0,1.0,13,9.0,7.0,2.0,8.0,246.0,Fast PyTorch based DSP for audio and 1D signals.,2.0,16,False,2021-10-20 08:30:11.000000,0.2.6,10.0,julius,,,,['pytorch'],59.0,55.0,https://pypi.org/project/julius,2021-10-20 08:30:11.000000,4.0,7186.0,7186.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
824,Maze,enlite-ai/maze,,reinforcement-learning,https://github.com/enlite-ai/maze,https://github.com/enlite-ai/maze,Custom,2021-02-11 08:26:37.000000,2021-12-16 16:47:28.000000,2021-12-13 15:30:15.000000,947.0,515.0,5,7.0,24.0,1.0,2.0,200.0,Maze Applied Reinforcement Learning Framework.,3.0,16,False,2021-12-13 16:04:42.000000,0.1.8,20.0,maze-rl,,enliteai/maze,,['pytorch'],1.0,1.0,https://pypi.org/project/maze-rl,2021-12-13 16:04:42.000000,,83.0,104.0,,,,https://hub.docker.com/r/enliteai/maze,2021-06-24 21:00:27.801118,,235.0,3.0,,,,,,,,,,,,,,,,,,,,,
825,pyRDF2Vec,IBCNServices/pyRDF2Vec,,graph,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000000,2021-11-08 12:31:08.000000,2021-11-08 12:31:08.000000,1143.0,7.0,24,14.0,13.0,3.0,44.0,137.0,Python Implementation and Extension of RDF2Vec.,5.0,16,False,2021-06-09 10:56:14.000000,0.2.3,11.0,pyrdf2vec,,,,,,,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000000,,92.0,92.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
826,steppy,minerva-ml/steppy,,ml-experiments,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34.000000,69.0,,33,14.0,54.0,16.0,50.0,132.0,"Lightweight, Python library for fast and reproducible experimentation.",5.0,16,False,2018-11-23 09:49:59.000000,0.1.16,16.0,steppy,,,,,47.0,42.0,https://pypi.org/project/steppy,2018-11-23 09:49:59.000000,5.0,51.0,51.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
827,OpenKE,thunlp/OpenKE,,graph,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,MIT,2017-10-08 11:20:23.000000,2021-09-29 09:46:39.000000,2021-04-06 08:24:50.000000,113.0,,842,99.0,25.0,68.0,311.0,2881.0,An Open-Source Package for Knowledge Embedding (KE).,10.0,15,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
828,ZhuSuan,thu-ml/zhusuan,,probabilistics,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000000,2020-01-09 14:51:27.000000,2019-08-05 10:00:04.000000,439.0,,404,144.0,70.0,8.0,53.0,2099.0,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
829,Botflow,kkyon/botflow,,data-pipelines,https://github.com/kkyon/botflow,https://github.com/kkyon/botflow,BSD-3-Clause,2018-08-20 03:13:31.000000,2020-12-31 09:03:22.000000,2019-05-23 14:40:50.000000,192.0,,100,55.0,28.0,2.0,2.0,1178.0,"Python Fast Dataflow programming framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative..",11.0,15,False,2018-09-14 14:38:32.000000,0.2.0,5.0,botflow,,,,,1.0,1.0,https://pypi.org/project/botflow,2018-09-14 14:38:32.000000,,37.0,37.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
830,Translate,pytorch/translate,,nlp,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000000,2021-10-06 18:21:48.000000,2021-10-06 18:21:42.000000,810.0,,171,44.0,667.0,66.0,27.0,720.0,Translate - a PyTorch Language Library.,87.0,15,True,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000000,,4.0,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
831,SpeedTorch,Santosh-Gupta/SpeedTorch,,gpu-utilities,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28.000000,170.0,,39,26.0,4.0,4.0,2.0,647.0,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,15,False,2020-01-06 05:27:17.000000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],5.0,3.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000000,2.0,41.0,41.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
832,FlashTorch,MisaOgura/flashtorch,,interpretability,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000000,2021-06-30 12:46:02.000000,2021-04-27 11:10:20.000000,127.0,,76,18.0,14.0,10.0,22.0,637.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,15,True,2020-05-29 14:39:38.000000,0.1.3,12.0,flashtorch,,,,['pytorch'],9.0,9.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000000,,275.0,275.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
833,kglib,vaticle/kglib,,graph,https://github.com/vaticle/kglib,https://github.com/vaticle/kglib,Apache-2.0,2018-09-16 16:46:48.000000,2021-10-22 14:09:11.000000,2021-10-22 14:09:00.000000,488.0,1.0,86,34.0,98.0,12.0,49.0,484.0,Grakn Knowledge Graph Library (ML R&D).,7.0,15,True,2020-08-19 15:39:10.000000,0.2.2,7.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,2020-08-19 15:39:10.000000,,89.0,94.0,,,,,,,,3.0,211.0,,,,,,,,,,,,,,,,,,,,
834,Adversary,airbnb/artificial-adversary,,adversarial,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000000,2022-01-07 11:24:14.000000,2018-08-29 15:31:30.000000,15.0,,51,21.0,6.0,6.0,,359.0,Tool to generate adversarial text examples and test machine learning models against them.,5.0,15,False,2018-08-29 15:14:41.000000,1.1.1,3.0,Adversary,,,,,7.0,6.0,https://pypi.org/project/Adversary,2018-08-29 15:14:41.000000,1.0,35.0,35.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
835,interpret-text,interpretml/interpret-text,,interpretability,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000000,2021-12-07 15:12:02.000000,2021-12-06 17:38:41.000000,146.0,3.0,53,18.0,137.0,58.0,16.0,294.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,15,False,2021-12-07 15:12:02.000000,0.1.3,5.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,2021-12-07 01:57:31.000000,,81.0,81.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
836,ExplainX.ai,explainX/explainx,,interpretability,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000000,2022-01-07 00:02:17.000000,2021-02-02 09:03:57.000000,184.0,,37,8.0,12.0,10.0,17.0,274.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,15,False,2021-02-07 11:06:21.000000,2.407,56.0,explainx,,,,,,,https://pypi.org/project/explainx,2021-02-04 16:44:24.000000,,534.0,534.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
837,NeuralQA,victordibia/neuralqa,,nlp,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000000,2021-11-10 19:59:22.000000,2020-12-16 17:41:37.000000,312.0,,31,5.0,53.0,31.0,8.0,219.0,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,15,False,,,27.0,neuralqa,,,,,3.0,3.0,https://pypi.org/project/neuralqa,2020-09-18 17:54:50.000000,,59.0,59.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
838,Parfit,jmcarpenter2/parfit,,hyperopt,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37.000000,127.0,,25,4.0,4.0,6.0,5.0,199.0,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",2.0,15,False,,,23.0,parfit,,,,['sklearn'],9.0,9.0,https://pypi.org/project/parfit,2018-10-11 22:03:16.000000,,12590.0,12590.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
839,ipyexperiments,stas00/ipyexperiments,,gpu-utilities,https://github.com/stas00/ipyexperiments,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38.000000,203.0,6.0,10,6.0,2.0,1.0,5.0,143.0,jupyter/ipython experiment containers for GPU and general RAM re-use.,3.0,15,False,2021-12-07 18:44:34.000000,0.1.28,24.0,ipyexperiments,,,,['jupyter'],7.0,5.0,https://pypi.org/project/ipyexperiments,2021-12-07 18:44:34.000000,2.0,134.0,134.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
840,dabl,amueller/dabl,,sklearn-utils,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000000,2021-07-09 20:34:09.000000,2021-07-09 18:47:52.000000,275.0,,9,3.0,3.0,1.0,,113.0,Data Analysis Baseline Library.,21.0,15,False,2021-07-09 19:20:43.000000,0.2.2,12.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,2021-07-09 19:20:43.000000,,2036.0,2036.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
841,nptsne,biovault/nptsne,,data-viz,https://github.com/biovault/nptsne,https://github.com/biovault/nptsne,Apache-2.0,2019-06-28 08:40:25.000000,2021-12-23 19:59:24.000000,2021-02-03 08:52:27.000000,857.0,,2,3.0,1.0,7.0,5.0,27.0,nptsne is a numpy compatible python binary package that offers a number of APIs for fast tSNE calculation.,3.0,15,False,2021-12-23 15:53:08.000000,1.2.0,3.0,nptsne,,,,,3.0,3.0,https://pypi.org/project/nptsne,2021-12-23 15:53:08.000000,,347.0,347.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
842,GraphSAGE,williamleif/GraphSAGE,,graph,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000000,2021-08-25 15:01:46.000000,2018-09-19 19:27:00.000000,59.0,,722,74.0,25.0,96.0,59.0,2609.0,Representation learning on large graphs using stochastic graph convolutions.,9.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
843,micrograd,karpathy/micrograd,,pytorch-utils,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000000,2021-06-24 12:28:13.000000,2020-04-18 19:15:25.000000,24.0,,146,48.0,8.0,2.0,3.0,1872.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,14,False,2020-04-18 19:06:59.000000,0.1.0,1.0,micrograd,,,,['pytorch'],5.0,4.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000000,1.0,30.0,30.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
844,OpenNE,thunlp/OpenNE,,graph,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000000,2021-09-15 14:38:30.000000,2019-08-12 10:56:27.000000,98.0,,465,66.0,22.0,50.0,94.0,1534.0,An Open-Source Package for Network Embedding (NE).,10.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
845,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,,medical-data,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000000,2022-01-13 05:17:27.000000,2021-09-09 14:14:04.000000,40.0,,275,52.0,11.0,40.0,85.0,1077.0,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,14,True,,,,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
846,Torch-Struct,harvardnlp/pytorch-struct,,pytorch-utils,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000000,2022-01-02 11:17:39.000000,2021-11-04 18:34:31.000000,268.0,1.0,80,32.0,72.0,24.0,28.0,1016.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",14.0,14,True,2021-02-15 20:20:59.000000,0.5,2.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
847,madgrad,facebookresearch/madgrad,,pytorch-utils,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000000,2021-08-20 18:31:57.000000,2021-08-20 18:31:57.000000,13.0,,52,19.0,1.0,2.0,7.0,750.0,MADGRAD Optimization Method.,1.0,14,True,,,2.0,madgrad,,,,['pytorch'],20.0,20.0,https://pypi.org/project/madgrad,2021-04-01 13:54:29.000000,,3638.0,3638.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
848,atspy,firmai/atspy,,time-series-data,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000000,2021-12-18 09:26:18.000000,2021-12-18 09:26:18.000000,99.0,1.0,80,21.0,13.0,18.0,2.0,404.0,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,14,True,2020-11-12 16:10:48.000000,zen,39.0,atspy,,,,,5.0,5.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000000,,1088.0,1088.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
849,VizSeq,facebookresearch/vizseq,,nlp,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000000,2021-09-14 21:59:53.000000,2021-09-02 03:19:31.000000,55.0,,44,16.0,41.0,7.0,9.0,377.0,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",3.0,14,True,2020-08-07 01:13:52.000000,0.1.15,16.0,vizseq,,,,,3.0,3.0,https://pypi.org/project/vizseq,2020-08-07 01:13:52.000000,,73.0,73.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
850,Headliner,as-ideas/headliner,,nlp,https://github.com/as-ideas/headliner,https://github.com/as-ideas/headliner,MIT,2019-09-30 11:33:28.000000,2021-03-26 07:19:57.000000,2020-02-14 09:03:27.000000,276.0,,41,16.0,7.0,1.0,13.0,230.0,Easy training and deployment of seq2seq models.,2.0,14,False,2020-01-24 09:06:29.000000,1.0.2,30.0,headliner,,,,,4.0,3.0,https://pypi.org/project/headliner,2020-01-24 09:06:29.000000,1.0,142.0,142.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
851,tsaug,arundo/tsaug,,time-series-data,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000000,2020-04-17 02:55:58.000000,2020-04-17 02:46:38.000000,10.0,,24,10.0,7.0,7.0,3.0,222.0,A Python package for time series augmentation.,4.0,14,False,2020-04-17 02:50:25.000000,0.2.1,4.0,tsaug,,,,,,,https://pypi.org/project/tsaug,2020-04-17 02:50:25.000000,,2089.0,2089.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
852,numerizer,jaidevd/numerizer,,nlp,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000000,2022-01-07 06:54:29.000000,2022-01-07 06:54:29.000000,18.0,1.0,12,4.0,7.0,2.0,4.0,134.0,A Python module to convert natural language numerics into ints and floats.,3.0,14,False,2021-04-03 04:33:45.000000,0.2.0,8.0,numerizer,,,,,17.0,17.0,https://pypi.org/project/numerizer,2021-04-03 04:33:45.000000,,3139.0,3139.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
853,ENAS,carpedm20/ENAS-pytorch,,hyperopt,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000000,2020-12-09 18:13:03.000000,2020-06-16 07:23:32.000000,53.0,,464,113.0,11.0,37.0,7.0,2516.0,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,13,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
854,traingenerator,jrieke/traingenerator,,others,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000000,2021-06-28 17:42:41.000000,2021-04-29 13:46:13.000000,117.0,,156,37.0,9.0,13.0,3.0,1124.0,A web app to generate template code for machine learning.,3.0,13,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
855,BLINK,facebookresearch/BLINK,,nlp,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000000,2021-10-28 02:39:25.000000,2021-04-02 03:03:34.000000,211.0,,141,37.0,30.0,48.0,29.0,776.0,Entity Linker solution.,16.0,13,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
856,TransferNLP,feedly/transfer-nlp,,nlp,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000000,2020-05-28 19:00:02.000000,2020-05-28 17:31:53.000000,465.0,,18,13.0,57.0,4.0,20.0,288.0,NLP library designed for reproducible experimentation management.,7.0,13,False,2020-05-28 19:00:02.000000,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,2020-05-28 19:00:02.000000,,69.0,69.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
857,backprop,backprop-ai/backprop,,model-serialisation,https://github.com/backprop-ai/backprop,https://github.com/backprop-ai/backprop,Apache-2.0,2020-10-30 15:25:14.000000,2021-05-03 09:15:25.000000,2021-05-03 09:15:21.000000,219.0,,12,16.0,14.0,4.0,4.0,221.0,"Backprop makes it simple to use, finetune, and deploy state-of-the-art ML models.",8.0,13,False,2021-04-20 13:53:12.000000,0.1.2,14.0,backprop,,,,,,,https://pypi.org/project/backprop,2021-04-20 13:53:12.000000,,101.0,101.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
858,ONNX-T5,abelriboulot/onnxt5,,nlp,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000000,2021-01-28 09:26:15.000000,2021-01-28 09:24:52.000000,74.0,,23,7.0,4.0,6.0,8.0,191.0,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",3.0,13,False,2021-01-28 09:26:15.000000,0.1.8,11.0,onnxt5,,,,,,,https://pypi.org/project/onnxt5,2021-01-28 09:26:15.000000,,61.0,61.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
859,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,,hyperopt,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000000,2021-11-10 20:14:57.000000,2021-03-03 01:30:06.000000,79.0,,21,21.0,16.0,1.0,5.0,181.0,An automatic ML model optimization tool.,11.0,13,False,2021-03-03 02:00:23.000000,2.0,7.0,auptimizer,,,,,,,https://pypi.org/project/auptimizer,2021-03-02 02:40:32.000000,,56.0,56.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
860,textvec,textvec/textvec,,nlp,https://github.com/textvec/textvec,https://github.com/textvec/textvec,MIT,2018-04-12 14:03:53.000000,2020-12-03 14:23:11.000000,2020-12-03 14:23:04.000000,70.0,,21,8.0,14.0,3.0,6.0,180.0,Text vectorization tool to outperform TFIDF for classification tasks.,4.0,13,False,2019-09-12 07:41:04.000000,2.0,4.0,textvec,,,,['sklearn'],4.0,4.0,https://pypi.org/project/textvec,2020-12-03 14:17:09.000000,,40.0,40.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
861,ModelChimp,ModelChimp/modelchimp,,ml-experiments,https://github.com/ModelChimp/modelchimp,https://github.com/ModelChimp/modelchimp,BSD-2-Clause,2018-11-05 08:39:03.000000,2022-01-13 00:56:56.000000,2021-08-01 07:11:57.000000,363.0,,12,3.0,874.0,4.0,10.0,124.0,Experiment tracking for machine and deep learning projects.,3.0,13,False,2019-04-09 10:43:15.000000,0.4.0,37.0,modelchimp,,modelchimp/modelchimp-server,,,,,https://pypi.org/project/modelchimp,2019-04-09 10:41:20.000000,,96.0,113.0,,,,https://hub.docker.com/r/modelchimp/modelchimp-server,2019-04-09 10:15:09.532793,,650.0,3.0,,,,,,,,,,,,,,,,,,,,,
862,DeepNeuro,QTIM-Lab/DeepNeuro,,medical-data,https://github.com/QTIM-Lab/DeepNeuro,https://github.com/QTIM-Lab/DeepNeuro,MIT,2017-06-01 19:36:34.000000,2020-06-24 13:00:15.000000,2020-06-24 13:00:14.000000,285.0,,34,15.0,18.0,27.0,16.0,108.0,A deep learning python package for neuroimaging data. Made by:.,6.0,13,False,2019-06-10 21:04:04.000000,0.2.3,6.0,deepneuro,,,,,1.0,1.0,https://pypi.org/project/deepneuro,2019-06-10 21:04:04.000000,,32.0,32.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
863,Torch Points 3D,nicolas-chaulet/torch-points3d,,image,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2022-01-09 14:41:37.000000,2021-12-10 20:17:18.000000,2021-12-10 20:17:18.000000,1788.0,16.0,1,,,,,1.0,Pytorch framework for doing deep learning on point clouds.,29.0,13,False,2021-04-30 09:00:22.000000,1.3.0,14.0,torch-points3d,,,,['pytorch'],,,https://pypi.org/project/torch-points3d,2021-04-30 09:00:22.000000,,666.0,666.0,,,,,,,,3.0,,,-12.0,,,,,,,,,,,,,,,,,,
864,surpriver,tradytics/surpriver,,financial-data,https://github.com/tradytics/surpriver,https://github.com/tradytics/surpriver,GPL-3.0,2020-08-30 07:56:22.000000,2021-08-13 08:02:31.000000,2020-09-21 04:32:05.000000,64.0,,257,85.0,11.0,10.0,6.0,1401.0,Find big moving stocks before they move using machine learning and anomaly detection.,6.0,12,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
865,MedicalNet,Tencent/MedicalNet,,medical-data,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000000,2021-09-16 22:05:49.000000,2020-08-27 13:37:26.000000,26.0,,334,65.0,4.0,50.0,14.0,1307.0,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,1.0,12,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
