,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
750,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2023-11-07 11:25:47.768000,2023-11-06 22:55:13,610.0,24.0,10.0,21.0,292.0,39.0,72.0,276.0,Serverside scaling for Vega and Altair visualizations.,3.0,20,False,2023-11-06 23:13:36.000,1.4.3,59.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,2.0,,https://pypi.org/project/vegafusion-jupyter,725.0,5499.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2023-11-07 11:25:47.768,80091.0,,,,,3.0,4802.0,2023-11-06 22:50:56.000,1.0,,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2023-11-06 23:02:07.430,1.0,552.0,,hex-inc/vegafusion,,,,,,,,,,,
751,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2023-10-31 23:55:05.000000,2023-01-26 17:04:18,400.0,,99.0,19.0,387.0,65.0,86.0,243.0,An open-source toolkit for large-scale genomic analysis.,24.0,20,False,2022-04-21 00:32:28.000,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,57356.0,57468.0,https://anaconda.org/conda-forge/glow,2023-06-16 19:24:57.965,3718.0,,,,,3.0,,2022-04-19 23:43:38.000,,,,,,,,,,,,,,,,,,,,
752,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2023-10-18 07:16:12.000000,2023-10-18 07:16:11,576.0,2.0,33.0,25.0,629.0,21.0,127.0,229.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,False,2023-08-10 10:30:37.000,0.13.0,20.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,1233.0,1254.0,,,,,,,,3.0,977.0,2023-08-10 10:30:37.000,,,,,,,,,,,,,,,,,,,,
753,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:02:54.000000,2018-12-08 15:02:12,153.0,,31.0,9.0,4.0,20.0,29.0,228.0,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:02:54.000,0.4.6,12.0,pyfasttext,,,,,366.0,366.0,https://pypi.org/project/pyfasttext,2058.0,2062.0,,,,,,,,3.0,365.0,,,,,,,,,,,,,,,,,,,,,
754,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2023-11-02 06:42:36.000000,2023-07-02 18:02:16,1462.0,,44.0,14.0,151.0,17.0,62.0,228.0,Python Implementation and Extension of RDF2Vec.,7.0,20,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,37.0,35.0,https://pypi.org/project/pyrdf2vec,270.0,270.0,,,,,,,,3.0,,2021-06-09 10:56:14.000,2.0,,,,,,,,,,,,,,,,,,,
755,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,2.0,19.0,20.0,464.0,90.0,76.0,225.0,Functional tensors for probabilistic programming.,11.0,20,False,2023-08-31 18:37:22.000,0.4.6,12.0,funsor,,,,['pytorch'],60.0,57.0,https://pypi.org/project/funsor,19602.0,19602.0,,,,,,,,3.0,,2023-01-23 08:32:39.757,3.0,,,,,,,,,,,,,,,,,,,
756,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2023-05-01 07:53:03.000000,2023-05-01 07:50:02,24.0,,23.0,8.0,11.0,5.0,9.0,210.0,A Python module to convert natural language numerics into ints and floats.,4.0,20,False,2023-05-01 07:55:52.405,0.2.3,11.0,numerizer,,,,,64.0,62.0,https://pypi.org/project/numerizer,63868.0,63868.0,,,,,,,,3.0,,2023-01-03 08:08:01.830,2.0,,,,,,,,,,,,,,,,,,,
757,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2023-07-26 15:59:24.000000,2023-07-21 09:03:49,260.0,,31.0,12.0,197.0,21.0,73.0,183.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,20,False,2023-07-26 15:36:39.000,0.7.3,15.0,celer,,,,['sklearn'],30.0,29.0,https://pypi.org/project/celer,1321.0,1321.0,,,,,,,,3.0,,2023-07-26 15:36:39.000,1.0,,,,,,,,,,,,,,,,,,,
758,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-11-06 18:17:56.000000,2023-11-03 18:04:23,639.0,54.0,348.0,36.0,757.0,149.0,106.0,2594.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,74.0,19,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
759,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-11-09 13:24:52.000000,2023-03-14 23:02:49,75.0,,166.0,24.0,19.0,13.0,30.0,1494.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,19,True,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,4.0,4.0,https://pypi.org/project/graphgym,102.0,102.0,,,,,,,,3.0,26.0,2022-03-24 23:19:13.000,,,,,,,,,,,,,,,,,,,,
760,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-11-06 21:18:17.000000,2023-07-19 02:39:43,450.0,,112.0,19.0,157.0,13.0,105.0,1062.0,A standard framework for modelling Deep Learning Models for tabular data.,16.0,19,True,2023-06-01 06:16:39.000,1.0.2,11.0,pytorch_tabular,,,,['pytorch'],2.0,,https://pypi.org/project/pytorch_tabular,3832.0,3832.0,,,,,,,,3.0,21.0,2021-09-01 11:51:30.000,2.0,,,,,,,,,,,,,,,,,,,
761,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,,140.0,17.0,11.0,41.0,43.0,1001.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,,['pytorch'],105.0,100.0,https://pypi.org/project/performer-pytorch,3779.0,3779.0,,,,,,,,3.0,,2022-02-02 20:34:04.000,5.0,,,,,,,,,,,,,,,,,,,
762,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,144.0,15.0,24.0,58.0,69.0,842.0,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,86.0,85.0,https://pypi.org/project/pytorch2keras,391.0,391.0,,,,,,,,3.0,,2020-05-14 10:03:56.000,1.0,,,,,,,,,,,,,,,,,,,
763,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,225.0,31.0,38.0,39.0,20.0,806.0,An open source python library for scalable Bayesian optimisation.,13.0,19,False,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,30758.0,30758.0,,,,,,,,3.0,,2022-10-01 22:28:00.848,2.0,,,,,,,,,,,,,,,,,,,
764,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2023-04-23 10:08:18.000000,2020-04-25 18:37:42,198.0,,101.0,26.0,48.0,19.0,35.0,721.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,23.0,21.0,https://pypi.org/project/matrixprofile-ts,393.0,393.0,,,,,,,,3.0,,2019-08-08 01:24:38.000,2.0,,,,,,,,,,,,,,,,,,,
765,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2023-11-02 13:21:52.000000,2023-11-02 13:20:51,279.0,4.0,105.0,19.0,20.0,,83.0,629.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",10.0,19,True,2023-11-02 13:21:52.000,0.0.81,35.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,4038.0,4038.0,,,,,,,,3.0,,2023-11-02 13:21:52.000,,,,,,,,,,,,,,,,,,,,
766,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-09-22 14:57:35.000000,2023-09-22 14:57:01,815.0,6.0,38.0,15.0,17.0,,20.0,580.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,19,True,2023-09-22 14:58:06.000,3.1.3,27.0,opytimizer,,,,,16.0,16.0,https://pypi.org/project/opytimizer,201.0,201.0,,,,,,,,3.0,,2022-05-04 20:51:15.000,,,,,,,,,,,,,,,,,,,,
767,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,71.0,40.0,17.0,13.0,22.0,554.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,20.0,19,True,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,34.0,30.0,https://pypi.org/project/n2,355.0,355.0,,,,,,,,3.0,,2020-10-16 03:10:01.000,4.0,,,,,,,,,,,,,,,,,,,
768,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2023-05-21 22:48:24.000000,2023-05-21 22:12:32,319.0,,94.0,26.0,6.0,3.0,26.0,472.0,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,8.0,19,True,2023-05-21 22:50:00.406,0.1.716,142.0,autoviml,,,,,25.0,23.0,https://pypi.org/project/autoviml,1081.0,1081.0,,,,,,,,3.0,,2022-06-01 23:08:15.000,2.0,,,,,,,,,,,,,,,,,,,
769,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-10-04 01:35:07.000000,2023-09-04 05:41:43,372.0,1.0,97.0,28.0,21.0,37.0,12.0,465.0,A python library for Bayesian time series modeling.,6.0,19,True,2023-05-07 06:30:08.000,0.1.1.12,14.0,pydlm,,,,,34.0,32.0,https://pypi.org/project/pydlm,30058.0,30058.0,,,,,,,,3.0,,2018-12-19 10:27:54.000,2.0,,,,,,,,,,,,,,,,,,,
770,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2023-07-14 19:31:30.000000,2023-06-18 21:56:30,277.0,,75.0,14.0,126.0,15.0,136.0,447.0,A Python library for dynamic classifier and ensemble selection.,16.0,19,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,,,['sklearn'],47.0,45.0,https://pypi.org/project/deslib,1024.0,1024.0,,,,,,,,3.0,,2021-02-08 06:29:25.000,2.0,,,,,,,,,,,,,,,,,,,
771,UForm,unum-cloud/uform,nlp,,https://github.com/unum-cloud/uform,https://github.com/unum-cloud/uform,Apache-2.0,2023-02-21 10:04:40.000,2023-10-13 05:08:46.000000,2023-10-13 05:07:33,152.0,46.0,20.0,6.0,41.0,,8.0,436.0,"Multi-Modal AI library for Multi-Lingual Text, Image, and Video Search, Recommendations, and other Vision-Language..",9.0,19,True,2023-10-13 05:08:46.000,0.4.8,24.0,uform,,,,['pytorch'],8.0,8.0,https://pypi.org/project/uform,816.0,816.0,,,,,,,,3.0,,2023-10-13 05:08:46.000,,,,,,,,,,,,,,,,,,,,
772,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2023-10-31 10:34:13.000000,2023-10-31 10:34:13,363.0,2.0,95.0,18.0,3.0,5.0,27.0,417.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,19,True,2022-02-16 06:14:54.000,0.0.17,17.0,chefboost,,,,,49.0,49.0,https://pypi.org/project/chefboost,390.0,390.0,,,,,,,,3.0,,2022-02-16 06:14:54.000,,,,,,,,,,,,,,,,,,,,
773,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2023-11-07 11:11:44.000000,2023-11-07 11:10:46,137.0,5.0,106.0,71.0,7.0,15.0,19.0,414.0,semantic similarity framework for knowledge graph.,10.0,19,True,2017-04-17 10:56:52.000,1.0.4,5.0,sematch,,,,,48.0,45.0,https://pypi.org/project/sematch,343.0,343.0,,,,,,,,3.0,,2017-04-17 10:56:52.000,3.0,,,,,,,,,,,,,,,,,,,
774,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-09-12 10:58:23.000000,2023-09-12 10:58:23,69.0,3.0,56.0,8.0,10.0,9.0,13.0,347.0,TextAugment: Text Augmentation Library.,8.0,19,True,2020-11-05 15:04:26.000,1.3.4,8.0,textaugment,,,,,70.0,66.0,https://pypi.org/project/textaugment,3461.0,3462.0,,,,,,,,3.0,62.0,2020-11-05 15:02:11.000,4.0,,,,,,,,,,,,,,,,,,,
775,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2023-11-02 17:39:26.000000,2023-10-13 18:12:44,396.0,3.0,128.0,35.0,321.0,79.0,126.0,315.0,Brain Imaging Analysis Kit.,35.0,19,True,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,1.0,,https://pypi.org/project/brainiak,131.0,150.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,1784.0,3.0,,2020-10-15 20:45:08.000,1.0,,,,,,,,,,,,,,,,,,,
776,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,BSD-3-Clause,2021-06-03 12:39:38.000,2023-11-06 22:06:47.000000,2023-10-29 04:13:55,421.0,21.0,47.0,14.0,76.0,12.0,35.0,216.0,Represent trained machine learning models as Pyomo optimization formulations.,16.0,19,False,2022-01-21 16:05:52.000,0.3.1,7.0,omlt,,,,,1.0,,https://pypi.org/project/omlt,7059.0,7059.0,,,,,,,,3.0,,2022-02-08 01:23:07.000,1.0,,,,,,,,,,,,,,,,,,,
777,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,765.0,337.0,58.0,2.0,,6608.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,77.0,84.0,,,,,,,,3.0,313.0,2018-02-17 00:12:46.000,,,,,,,,,,,,,,,,,,,,
778,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2023-10-19 21:48:05.000000,2020-04-18 19:15:25,24.0,,805.0,126.0,36.0,28.0,8.0,6503.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,18,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,,,['pytorch'],32.0,30.0,https://pypi.org/project/micrograd,447.0,447.0,,,,,,,,3.0,,2020-04-18 19:06:59.000,2.0,,,,,,,,,,,,,,,,,,,
779,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,873.0,108.0,51.0,45.0,159.0,6122.0,Model parallel transformers in JAX and Haiku.,23.0,18,True,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
780,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,413.0,110.0,83.0,67.0,48.0,2911.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,110.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8538.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
781,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2023-08-26 21:36:44.000000,2023-08-26 20:55:56,106.0,1.0,230.0,62.0,105.0,25.0,56.0,2084.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,18,True,2021-05-21 00:29:47.000,0.2,3.0,pycls,,,,['pytorch'],16.0,16.0,https://pypi.org/project/pycls,802.0,802.0,,,,,,,,3.0,,2020-09-05 00:21:00.000,,,,,,,,,,,,,,,,,,,,
782,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2023-03-03 23:59:33.000000,2022-05-24 23:48:09,791.0,,71.0,24.0,1004.0,127.0,65.0,1632.0,Version control for machine learning.,17.0,18,False,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,329.0,329.0,,,,,,,,3.0,,2021-01-25 21:51:16.000,1.0,,,,,,,,,,,,,,,,,,,
783,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,249.0,57.0,65.0,8.0,31.0,1340.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,18,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,2.0,2.0,https://pypi.org/project/advbox,79.0,79.0,,,,,,,,3.0,,2018-12-05 02:48:50.000,,,,,,,,,,,,,,,,,,,,
784,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,96.0,41.0,13.0,13.0,9.0,1263.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,105.0,105.0,https://pypi.org/project/doc2text,3365.0,3365.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
785,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2023-06-16 19:21:11.893000,2022-02-14 20:43:06,145.0,,160.0,18.0,41.0,21.0,59.0,841.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,158.0,155.0,https://pypi.org/project/robustness,265.0,465.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,7804.0,,,,,3.0,,2020-12-01 06:21:33.000,3.0,,,,,,,,,,,,,,,,,,,
786,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188.0,34.0,15.0,18.0,22.0,785.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,18,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],14.0,13.0,https://pypi.org/project/tffm,42.0,42.0,,,,,,,,3.0,,2022-01-17 20:35:57.000,1.0,,,,,,,,,,,,,,,,,,,
787,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000000,2023-04-01 08:26:45,5080.0,,96.0,20.0,58.0,2.0,13.0,722.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,True,2021-10-06 07:29:20.000,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,3490.0,3490.0,,,,,,,,3.0,28.0,,,,,,,,,,,,,,,,,,,,,
788,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2023-09-21 18:53:21.000000,2023-09-21 18:53:18,1296.0,4.0,121.0,43.0,435.0,25.0,130.0,699.0,GPU accelerated signal processing.,46.0,18,True,2023-08-09 16:45:21.000,23.08.00,21.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
789,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2023-10-01 08:59:57.840000,2021-04-11 07:50:00,405.0,,29.0,19.0,42.0,6.0,18.0,594.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,False,2020-11-15 13:40:18.000,0.4.2,15.0,baikal,conda-forge/cython-blis,,,,9.0,8.0,https://pypi.org/project/baikal,219.0,53164.0,https://anaconda.org/conda-forge/cython-blis,2023-10-01 08:59:57.840,2011929.0,,,,,3.0,,2020-11-15 13:40:18.000,1.0,,,,,,,,,,,,,,,,,,,
790,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137.0,59.0,72.0,18.0,71.0,523.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,17.0,17.0,https://pypi.org/project/atm,88.0,88.0,,,,,,,,3.0,,2019-07-30 09:25:11.000,,,,,,,,,,,,,,,,,,,,
791,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,64.0,11.0,10.0,22.0,41.0,510.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,18,False,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,41.0,41.0,https://pypi.org/project/fastt5,1135.0,1135.0,,,,,,,,3.0,,2022-04-05 03:23:12.000,,,,,,,,,,,,,,,,,,,,
792,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2023-10-25 00:20:13.000000,2022-08-24 08:31:37,29.0,,63.0,6.0,5.0,2.0,26.0,499.0,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,2.0,18,False,2022-08-24 08:33:07.000,0.2.6,9.0,shap-hypetune,,,,,16.0,15.0,https://pypi.org/project/shap-hypetune,4654.0,4654.0,,,,,,,,3.0,,2022-08-24 08:33:00.976,1.0,,,,,,,,,,,,,,,,,,,
793,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2023-08-12 16:28:59.000000,2023-08-12 16:28:59,266.0,1.0,104.0,19.0,56.0,27.0,20.0,460.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,18,True,2023-04-30 02:25:49.592,0.4.4,8.0,rrcf,,,,,63.0,55.0,https://pypi.org/project/rrcf,5853.0,5853.0,,,,,,,,3.0,,2020-06-10 01:53:55.000,8.0,,,,,,,,,,,,,,,,,,,
794,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,30.0,16.0,148.0,39.0,66.0,454.0,A High Level API for Deep Learning in JAX.,18.0,18,False,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,,"['tensorflow', 'jax']",40.0,40.0,https://pypi.org/project/elegy,351.0,351.0,,,,,,,,3.0,,2022-04-22 15:42:03.000,,,,,,,,,,,,,,,,,,,,
